date,sentiment,neutral_count,positive_count,negative_count,weighted_avg
2021-06-21,2,11,1,13,-0.48
2021-06-22,2,9,0,16,-0.64
2021-06-23,2,6,0,19,-0.76
2021-06-24,2,9,1,15,-0.56
2021-06-25,2,8,1,16,-0.6
2021-06-26,2,9,0,16,-0.64
2021-06-27,2,9,0,16,-0.64
2021-06-28,2,9,2,14,-0.48
2021-06-29,2,7,0,18,-0.72
2021-06-30,2,9,0,16,-0.64
2021-07-01,2,6,0,19,-0.76
2021-07-02,2,11,1,13,-0.48
2021-07-03,2,8,0,17,-0.68
2021-07-04,2,9,0,16,-0.64
2021-07-05,0,15,1,9,-0.32
2021-07-06,2,8,0,17,-0.68
2021-07-07,2,9,0,16,-0.64
2021-07-08,2,12,0,13,-0.52
2021-11-28,2,9,0,16,-0.64
2021-11-30,2,8,0,17,-0.68
2021-12-01,2,12,0,13,-0.52
2021-12-02,2,7,0,18,-0.72
2021-12-03,2,7,0,18,-0.72
2021-12-04,2,6,1,18,-0.68
2021-12-05,2,8,1,16,-0.6
2021-12-06,2,6,0,19,-0.76
2021-12-07,2,9,3,13,-0.4
2021-12-08,2,9,0,16,-0.64
2021-12-14,0,13,0,12,-0.48
2021-12-15,2,7,0,18,-0.72
2021-12-17,2,6,1,18,-0.68
2021-12-18,2,6,0,19,-0.76
2021-12-19,0,16,0,9,-0.36
2021-12-20,2,9,1,15,-0.56
2021-12-21,2,12,0,13,-0.52
2021-12-22,2,11,0,14,-0.56
2021-12-23,2,7,1,17,-0.64
2021-12-26,0,13,0,12,-0.48
2021-12-27,2,7,0,18,-0.72
2021-12-28,2,12,0,13,-0.52
2021-12-29,2,11,0,14,-0.56
2021-12-30,2,6,0,19,-0.76
2021-12-31,2,11,0,14,-0.56
2022-01-01,2,7,0,18,-0.72
2022-01-02,0,12,2,11,-0.36
2022-01-03,2,5,1,19,-0.72
2022-01-04,2,10,0,15,-0.6
2022-01-09,2,8,0,17,-0.68
2022-01-10,2,7,0,18,-0.72
2022-01-11,2,5,2,18,-0.64
2022-01-12,0,15,0,10,-0.4
2022-01-14,2,4,0,21,-0.84
2022-01-18,2,10,0,15,-0.6
2022-01-19,0,12,1,12,-0.44
2022-01-20,2,7,0,18,-0.72
2022-01-21,2,9,0,16,-0.64
2022-01-22,2,11,0,14,-0.56
2022-01-29,2,9,0,16,-0.64
2022-01-30,2,7,0,18,-0.72
2022-01-31,2,8,0,17,-0.68
2022-02-01,0,13,0,12,-0.48
2022-02-02,2,12,0,13,-0.52
2022-02-03,2,8,3,14,-0.44
2022-02-04,2,9,1,15,-0.56
2022-02-08,0,16,0,9,-0.36
2022-02-09,2,10,0,15,-0.6
2022-02-10,0,13,0,12,-0.48
2022-02-11,2,8,0,17,-0.68
2022-02-12,2,5,0,20,-0.8
2022-02-13,2,9,0,16,-0.64
2022-02-14,2,8,0,17,-0.68
2022-02-15,2,6,2,17,-0.6
2022-02-16,0,16,1,8,-0.28
2022-02-17,2,11,0,14,-0.56
2022-02-18,0,13,1,11,-0.4
2022-02-19,2,9,0,16,-0.64
2022-02-20,2,9,0,16,-0.64
2022-02-21,0,13,0,12,-0.48
2022-02-22,2,12,0,13,-0.52
2022-02-23,2,8,0,17,-0.68
2022-02-24,2,11,1,13,-0.48
2022-02-25,2,11,1,13,-0.48
2022-02-26,2,11,0,14,-0.56
2022-02-27,2,10,1,14,-0.52
2022-02-28,2,9,0,16,-0.64
2022-03-01,2,12,0,13,-0.52
2022-03-02,2,10,0,15,-0.6
2022-03-03,2,10,0,15,-0.6
2022-03-04,2,7,2,16,-0.56
2022-03-05,2,10,1,14,-0.52
2022-03-06,2,10,0,15,-0.6
2022-03-07,2,6,1,18,-0.68
2022-03-08,2,9,0,16,-0.64
2022-03-09,2,11,0,14,-0.56
2022-03-10,0,14,0,11,-0.44
2022-03-11,2,9,0,16,-0.64
2022-03-12,2,7,0,18,-0.72
2022-03-13,2,5,1,19,-0.72
2022-03-14,2,7,0,18,-0.72
2022-03-15,2,9,0,16,-0.64
2022-03-16,2,7,0,18,-0.72
2022-03-17,2,7,0,18,-0.72
2022-03-18,2,8,0,17,-0.68
2022-03-19,0,12,1,12,-0.44
2022-03-20,2,10,0,15,-0.6
2022-03-21,2,8,0,17,-0.68
2022-03-22,0,14,0,11,-0.44
2022-03-23,2,8,0,17,-0.68
2022-03-24,2,9,0,16,-0.64
